p_name_list|price_list|specifications_list|rating_list|product_url_list|thumbnail_list
realme 9 (Sunburst Gold, 128 GB)|₹22,999|"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ AMOLED Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 680 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"|4.3|https://www.flipkart.com/realme-9-sunburst-gold-128-gb/p/itm73722a6d35d36?pid=MOBGDYSH8EWQZ4XU&lid=LSTMOBGDYSH8EWQZ4XUTALWYH&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_30&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBGDYSH8EWQZ4XU.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l1mh7rk0/mobile/j/c/d/-original-imagd5zqykhtmsda.jpeg?q=70
realme C35 (Glowing Black, 128 GB)|₹14,999|"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"|4.4|https://www.flipkart.com/realme-c35-glowing-black-128-gb/p/itmafb045222b2cf?pid=MOBGBTHFZZN4ADNF&lid=LSTMOBGBTHFZZN4ADNFEGSZHG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_31&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBGBTHFZZN4ADNF.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/1/k/g/-original-imagc7ukmgugpdfy.jpeg?q=70
realme Narzo 50A (Oxygen Green, 128 GB)|₹13,999|"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.4|https://www.flipkart.com/realme-narzo-50a-oxygen-green-128-gb/p/itm81d679403c2b4?pid=MOBG6MY4DNG9688H&lid=LSTMOBG6MY4DNG9688HCASWEK&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_32&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG6MY4DNG9688H.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/q/a/c/narzo-50a-rmx3430-realme-original-imag75kybaer8scz.jpeg?q=70
MOTOROLA G60 (Soft Silver, 128 GB)|₹21,999|"6 GB RAM | 128 GB ROM
17.22 cm (6.78 inch) Full HD+ Display
108MP + 8MP + 2MP | 32MP Front Camera
6000 mAh Battery
Qualcomm Snapdragon 732G Processor
120Hz Refresh Rate
Stock Android Experience
1 Year on Handset and 6 Months on Accessories"|4.2|https://www.flipkart.com/motorola-g60-soft-silver-128-gb/p/itm7d158ff189510?pid=MOBG9CJ6G5GCFAH4&lid=LSTMOBG9CJ6G5GCFAH4CCXVXL&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_33&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG9CJ6G5GCFAH4.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0o6nbk0/mobile/j/w/k/-original-imagceuvb2qasggx.jpeg?q=70
realme Narzo 30 5G (Racing Blue, 128 GB)|₹17,999|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 700 (MT6833) Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.3|https://www.flipkart.com/realme-narzo-30-5g-racing-blue-128-gb/p/itm56837fcb0d6f3?pid=MOBG3W3GCZ6FN5WJ&lid=LSTMOBG3W3GCZ6FN5WJTQMY55&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_34&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG3W3GCZ6FN5WJ.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/kq18n0w0/mobile/d/l/f/narzo-30-5g-rmx3242-realme-original-imag45yjdkgxddvh.jpeg?q=70
realme 9i (Prism Black, 128 GB)|₹16,999|"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium ion Battery
Qualcomm Snapdragon 680 (SM6225) Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"|4.5|https://www.flipkart.com/realme-9i-prism-black-128-gb/p/itm3e9987219f652?pid=MOBGBMZH9X7PQZJZ&lid=LSTMOBGBMZH9X7PQZJZNQTN2Q&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_35&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBGBMZH9X7PQZJZ.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ky90scw0/mobile/m/r/u/-original-imagagnffruu7ptd.jpeg?q=70
POCO C31 (Shadow Gray, 32 GB)|₹10,999|"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB
16.59 cm (6.53 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Lithium-ion Polymer Battery
MediaTek Helio G35 Processor
1 Year Warranty for Handset, 6 Months for Accessories"|4.4|https://www.flipkart.com/poco-c31-shadow-gray-32-gb/p/itmffefb8bb085e3?pid=MOBG73E7VZH7XHJY&lid=LSTMOBG73E7VZH7XHJYYXFO9I&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_36&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG73E7VZH7XHJY.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/mobile/b/o/m/c31-mzb0a0min-poco-original-imag7bzqxekkpkrv.jpeg?q=70
MOTOROLA e40 (Pink Clay, 64 GB)|₹10,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
48MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Battery
UNISOC T700 Processor
1 Year on Handset and 6 Months on Accessories"|4.1|https://www.flipkart.com/motorola-e40-pink-clay-64-gb/p/itm5d6f2871d1bbf?pid=MOBG2EMW2ZUR4BFG&lid=LSTMOBG2EMW2ZUR4BFGEC0C0J&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_37&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG2EMW2ZUR4BFG.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l1l1rww0/mobile/v/7/n/-original-imagd48zkjwujxzz.jpeg?q=70
POCO M4 Pro (Cool Blue, 64 GB)|₹17,999|"6 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.33 cm (6.43 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium-ion Polymer Battery
Mediatek Helio G96 Processor
One Year for Handset, 6 Months for Accessories"|4.3|https://www.flipkart.com/poco-m4-pro-cool-blue-64-gb/p/itmeded809cd6117?pid=MOBGBTHFRAUEZX6G&lid=LSTMOBGBTHFRAUEZX6GMAES6G&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_38&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBGBTHFRAUEZX6G.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/8/9/n/-original-imagc7tmhcbrarpk.jpeg?q=70
POCO M4 Pro (Power Black, 128 GB)|₹19,999|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.33 cm (6.43 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium-ion Polymer Battery
Mediatek Helio G96 Processor
One Year for Handset, 6 Months for Accessories"|4.3|https://www.flipkart.com/poco-m4-pro-power-black-128-gb/p/itm4712e841d3458?pid=MOBGBTHFZ2GUW4MH&lid=LSTMOBGBTHFZ2GUW4MHSCFWBS&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_39&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBGBTHFZ2GUW4MH.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/r/2/1/-original-imagc7tduryuaynx.jpeg?q=70
realme Narzo 50i (Carbon Black, 32 GB)|₹7,999|"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.5|https://www.flipkart.com/realme-narzo-50i-carbon-black-32-gb/p/itm53fa214c23501?pid=MOBG6MY4QPAW6PQN&lid=LSTMOBG6MY4QPAW6PQN6QC2P3&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_40&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG6MY4QPAW6PQN.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/h/b/c/narzo-50i-rmx3231-realme-original-imag75hcyzzggbat.jpeg?q=70
realme Narzo 50i (Mint Green, 32 GB)|₹7,999|"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Battery
SC9863A Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.5|https://www.flipkart.com/realme-narzo-50i-mint-green-32-gb/p/itm53fa214c23501?pid=MOBG6MY4BU22NQYT&lid=LSTMOBG6MY4BU22NQYTYOLEYN&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_41&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG6MY4BU22NQYT.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/s/o/j/narzo-50i-rmx3231-realme-original-imag75h86v5thnzy.jpeg?q=70
POCO M4 Pro (Cool Blue, 128 GB)|₹19,999|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.33 cm (6.43 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium-ion Polymer Battery
Mediatek Helio G96 Processor
One Year for Handset, 6 Months for Accessories"|4.3|https://www.flipkart.com/poco-m4-pro-cool-blue-128-gb/p/itm98e13f0c82b82?pid=MOBGBTHFBKGG6AVB&lid=LSTMOBGBTHFBKGG6AVBVJFAZR&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_42&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBGBTHFBKGG6AVB.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/8/9/n/-original-imagc7tmhcbrarpk.jpeg?q=70
SAMSUNG Galaxy F22 (Denim Blue, 64 GB)|₹14,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.26 cm (6.4 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
6000 mAh Lithium-ion Battery
MediaTek Helio G80 Processor
1 Year Warranty Provided by the Manufacturer from Date of Purchase"|4.3|https://www.flipkart.com/samsung-galaxy-f22-denim-blue-64-gb/p/itmce0a6baf0d54d?pid=MOBG43UGBTGGB99V&lid=LSTMOBG43UGBTGGB99VLZACSD&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_43&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG43UGBTGGB99V.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/kqqykcw0/mobile/j/5/7/galaxy-f22-sm-e225flbdins-samsung-original-imag4z99fp4qdfby.jpeg?q=70
realme C21Y (Cross Blue, 64 GB)|₹10,999|"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.5|https://www.flipkart.com/realme-c21y-cross-blue-64-gb/p/itm2a2e4f7554a21?pid=MOBG5ZGKRUBBZFBR&lid=LSTMOBG5ZGKRUBBZFBRQOL7SI&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_44&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG5ZGKRUBBZFBR.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ksnjp8w0/mobile/k/o/m/c21y-rmx3261-realme-original-imag65kcytrk8dtr.jpeg?q=70
REDMI 9i Sport (Coral Green, 64 GB)|₹9,999|"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
16.59 cm (6.53 inch) HD+ Display
13MP Rear Camera | 5MP Front Camera
5000 mAh Li-Polymer Battery
MediaTek Helio G25 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"|4.4|https://www.flipkart.com/redmi-9i-sport-coral-green-64-gb/p/itmb5e8d8186b602?pid=MOBG6WQWJRFZ5WDG&lid=LSTMOBG6WQWJRFZ5WDGEZXWFI&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_45&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG6WQWJRFZ5WDG.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ku04o7k0/mobile/m/w/p/9i-sport-mzb0a0yin-redmi-original-imag785ryfspqg3a.jpeg?q=70
POCO M3 Pro 5G (Cool Blue, 64 GB)|₹15,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Lithium-ion Polymer Battery
MediaTek Dimensity 700 Processor
Multiple Hands-free Voice Assistant
One Year Warranty for Handset, 6 Months for Accessories"|4.3|https://www.flipkart.com/poco-m3-pro-5g-cool-blue-64-gb/p/itm97436286a64b5?pid=MOBG3P4ZGGVECRZK&lid=LSTMOBG3P4ZGGVECRZKTNXMR8&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_46&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG3P4ZGGVECRZK.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/kpmy8i80/mobile/v/6/1/m3-pro-5g-mzb0954in-poco-original-imag3th5ggub6c3f.jpeg?q=70
realme C21Y (Cross Black, 32 GB)|₹9,999|"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.6|https://www.flipkart.com/realme-c21y-cross-black-32-gb/p/itm2a2e4f7554a21?pid=MOBG5ZGKG2HRSQB8&lid=LSTMOBG5ZGKG2HRSQB8CLMLWW&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_47&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG5ZGKG2HRSQB8.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ksnjp8w0/mobile/h/u/u/c21y-rmx3261-realme-original-imag65kcafgjqknz.jpeg?q=70
realme C21Y (Cross Black, 64 GB)|₹10,999|"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"|4.5|https://www.flipkart.com/realme-c21y-cross-black-64-gb/p/itm2a2e4f7554a21?pid=MOBG5ZGKQVSRBYGJ&lid=LSTMOBG5ZGKQVSRBYGJGCYPBA&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_2_48&otracker=search&iid=337a1305-ae8e-4e4d-99c6-a48672754ce2.MOBG5ZGKQVSRBYGJ.SEARCH&ssid=z39pwd259k3ut3b41653078135915&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/ksnjp8w0/mobile/h/u/u/c21y-rmx3261-realme-original-imag65kcafgjqknz.jpeg?q=70
SAMSUNG Galaxy F22 (Denim Black, 64 GB)|₹14,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.26 cm (6.4 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
6000 mAh Lithium-ion Battery
MediaTek Helio G80 Processor
1 Year Warranty Provided by the Manufacturer from Date of Purchase"|4.3|https://www.flipkart.com/samsung-galaxy-f22-denim-black-64-gb/p/itm6f47a19cb79ae?pid=MOBG43UGC3PYCBZF&lid=LSTMOBG43UGC3PYCBZFSIRYTE&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_49&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG43UGC3PYCBZF.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/kqqykcw0/mobile/p/y/u/galaxy-f22-sm-e225fzkhins-samsung-original-imag4z99fagskjxd.jpeg?q=70
REDMI 10 (Pacific Blue, 64 GB)|₹14,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
17.02 cm (6.7 inch) HD+ Display
50MP + 2MP | 5MP Front Camera
6000 mAh Lithium Polymer Battery
Qualcomm Snapdragon 680 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"|4.4|https://www.flipkart.com/redmi-10-pacific-blue-64-gb/p/itm0f2a6a2112b75?pid=MOBGC9GYCHQZK9GW&lid=LSTMOBGC9GYCHQZK9GW1PUFXX&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_50&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGC9GYCHQZK9GW.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0tweq80/mobile/w/r/t/-original-imagcgtgwg5taegn.jpeg?q=70
REDMI 10 (Midnight Black, 64 GB)|₹14,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
17.02 cm (6.7 inch) HD+ Display
50MP + 2MP | 5MP Front Camera
6000 mAh Lithium Polymer Battery
Qualcomm Snapdragon 680 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"|4.4|https://www.flipkart.com/redmi-10-midnight-black-64-gb/p/itmd93641e4ebb47?pid=MOBGC9GYEBH3GZ4E&lid=LSTMOBGC9GYEBH3GZ4EOWOH9V&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_51&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGC9GYEBH3GZ4E.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0tweq80/mobile/x/f/u/-original-imagcgtghym8theg.jpeg?q=70
POCO M3 Pro 5G (Power Black, 64 GB)|₹15,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Lithium-ion Polymer Battery
MediaTek Dimensity 700 Processor
Multiple Hands-free Voice Assistant
One Year Warranty for Handset, 6 Months for Accessories"|4.3|https://www.flipkart.com/poco-m3-pro-5g-power-black-64-gb/p/itmabfea23908d0d?pid=MOBG3P4Z3ZQSVWZZ&lid=LSTMOBG3P4Z3ZQSVWZZCSY9RF&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_52&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG3P4Z3ZQSVWZZ.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/kpmy8i80/mobile/q/z/z/m3-pro-5g-mzb0952in-poco-original-imag3th6btkchjn2.jpeg?q=70
POCO M4 Pro (Power Black, 64 GB)|₹17,999|"6 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.33 cm (6.43 inch) Full HD+ AMOLED Display
64MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium-ion Polymer Battery
Mediatek Helio G96 Processor
One Year for Handset, 6 Months for Accessories"|4.3|https://www.flipkart.com/poco-m4-pro-power-black-64-gb/p/itm69e46322b5dbb?pid=MOBGBTHFEUFZCSFS&lid=LSTMOBGBTHFEUFZCSFS6L1TEH&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_53&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGBTHFEUFZCSFS.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/r/2/1/-original-imagc7tduryuaynx.jpeg?q=70
MOTOROLA g31 (Baby Blue, 64 GB)|₹13,999|"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.26 cm (6.4 Inch) Full HD+ Display
50MP + 8MP + 2MP | 13MP Front Camera
5000 mAh LiPo Battery
Mediatek Helio G85 Processor
1 Year on Handset and 6 Months on Accessories"|4.2|https://www.flipkart.com/motorola-g31-baby-blue-64-gb/p/itm79b9c53dd7e64?pid=MOBG3E8WH8DCRM8H&lid=LSTMOBG3E8WH8DCRM8H2NM88Z&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_54&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBG3E8WH8DCRM8H.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l1l1rww0/mobile/j/e/u/-original-imagd48zzrkcjfn2.jpeg?q=70
vivo T1 44W (Midnight Galaxy, 128 GB)|₹19,990|"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.6|https://www.flipkart.com/vivo-t1-44w-midnight-galaxy-128-gb/p/itm6fabe8894256b?pid=MOBGDRHVZN29ZJF4&lid=LSTMOBGDRHVZN29ZJF4QSKOSJ&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_55&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHVZN29ZJF4.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/x/b/y/-original-imagdznhnzmzfbwx.jpeg?q=70
vivo T1 44W (Starry Sky, 128 GB)|₹23,990|"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.3|https://www.flipkart.com/vivo-t1-44w-starry-sky-128-gb/p/itm6fabe8894256b?pid=MOBGDRHVHYFKQP8K&lid=LSTMOBGDRHVHYFKQP8KYHDDNN&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_56&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHVHYFKQP8K.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/s/4/3/-original-imagdznhcbdfwfud.jpeg?q=70
vivo T1 44W (Midnight Galaxy, 128 GB)|₹23,990|"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.3|https://www.flipkart.com/vivo-t1-44w-midnight-galaxy-128-gb/p/itm6fabe8894256b?pid=MOBGDRHVWJUFTYQJ&lid=LSTMOBGDRHVWJUFTYQJ7NGITG&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_57&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHVWJUFTYQJ.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/x/b/y/-original-imagdznhnzmzfbwx.jpeg?q=70
vivo T1 44W (Ice Dawn, 128 GB)|₹20,990|"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.36 cm (6.44 inch) Full HD+ AMOLED Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Battery
Qualcomm Snapdragon 680 Processor
1 Year Handset and 6 Months Accessories"|4.5|https://www.flipkart.com/vivo-t1-44w-ice-dawn-128-gb/p/itm6fabe8894256b?pid=MOBGDRHVZ2F9AAM8&lid=LSTMOBGDRHVZ2F9AAM8DRR9FD&marketplace=FLIPKART&q=smartphones&store=tyy%2F4io&srno=s_3_58&otracker=search&iid=aecbc0ad-ed8b-460c-8ef8-8566a1186b74.MOBGDRHVZ2F9AAM8.SEARCH&ssid=9756qavten8jz3ls1653078142020&qH=6ea4465d0add4685|https://rukminim2.flixcart.com/image/312/312/l2p23rk0/mobile/v/w/i/-original-imagdznhbgw63xhv.jpeg?q=70
